Title,Decisions,links,source,title,body
"At Wipro, growth remains a mirage",negative,https://m.economictimes.com/markets/stocks/earnings/at-wipro-growth-remains-a-mirage/articleshow/19629040.cms,m.economictimes.com,"At Wipro, growth remains a mirage","BANGALORE: Wipro, the last among India’s large information technology services companies to report March quarter earnings, posted the weakest sales-growth among peers, and gave a poor near-term outlook that could see its sales shrinking marginally in the June quarter.

The company’s management blamed the stagnating sales on discretionary spend not returning and lower exposure in the banking and financial services industry compared with peers.

“In the first month of the quarter, we expected discretionary spend to start coming in, but that did not happen till the end,” said TK Kurien chief executive officer. “That resulted in a large part of our miss in the banking and financial services vertical.”

Kurien added that unfavourable cross-currency movements also hurt sales numbers during the quarter. Wipro’s performance dashed investor hopes of a return to growth for the company, which has been lagging the industry for over a year now. In the just-completed financial year, the company saw sales expanding 5% as against industry growth pace of a little over 10%.

In the March quarter, sales reported in dollars grew 0.5% sequentially, compared with 1.4% for Infosys and a little over 3% for HCL Technologies and Tata Consultancy Services. This was the second worst quarter for the company in the just-concluded financial year, the other being first quarter when revenues fell 1.4%.

Ever since chief executive officer TK Kurien took over in early 2011 after the co-CEO model was dismantled, it has been a story of waiting for investors. The latest financial performance not only fails to give proof of growth taking firm roots, but also signals that it may take much longer for the company to start matching its peers.

“The management has made several changes to the structure to align it more with the demand generation process and increasing efficiency,” said Dipen Shah of Kotak Securities. “We believe that, these initiatives have not yet started showing the expected results and will start reflecting in the financials in due course of time.”

	 


Kurien’s previous commentary over the quarters about putting together a crack team of “hunters” to get multi-hundred million-dollar technology contracts remains a work-in-progress as sales numbers do not seem to show proof of the efforts bearing fruit yet. Client additions, however, continued at reasonable pace with 52 new clients being added in the latest quarter.

While it may not negate the emerging consensus on demand revival in the industry, Wipro’s outlook, taken together with that of Infosys, does question the pace of recovery.

Combined with IBM missing estimates yesterday, Wipro’s dismal outlook does put a question mark on overall technology spending and the nature of technology spending in the current financial year.

The robust numbers coming from HCL Technologies and TCS, and the poor performance from Infosys and Wipro also raises the question about capabilities that different companies have to capture the nature of emerging demand, where newer technology areas such as cloud, mobility and analytics are gaining prominence.

The silver lining in the company’s performance during the March quarter was the jump in consulting revenues, which may signal early-stage projects, where revenue could start kicking in within one to two quarters. But the fall in revenue from Europe is worrisome, especially after the company won one large deal there recently.






"
Makemytrip expands share sale plan,neutral,https://m.economictimes.com/markets/stocks/news/makemytrip-expands-share-sale-plan/articleshow/32083914.cms,m.economictimes.com,Makemytrip expands share sale plan,"BANGALORE: Nasdaq-listed Makemytrip has expanded its share sale plan to 5.5 million shares in a follow- on offering which will see the company mobilise $126.5 million. India's largest online travel agency had earlier proposed to sell 4.5 million shares, which also includes stake sales by its existing shareholders. 

 The offering will see the company raise $65.9 million, after deducting the issue related expenses. The remaining amount will go to shareholders including management and the company's venture capital investors SAIF Partners and Sierra Ventures, who will sell a portion of their holding. 

 Makemytrip said in an SEC filing that it plans to sell the shares for $23 per unit and close the issue by March 19. The company's shares closed at $23.59, up by 0.38% on Friday, 14 March. 

 The Economic Times in its March 12 edition had reported Makemytrip's plan to sell shares. (
Report) 

 In addition to the venture capital investors, the company's chief executive officer Deep Kalra, chief commercial officer Keyur Joshi and head of Indian operations Rajesh Magow are also selling a portion of their holding. Subsequently, the shareholding of the management is expected to come down from the present level of 12.34% to 10.27%. 

 SAIF Partners is looking to sell 1 million shares and also has the option to sell an additional 825,000 shares. The firm which is the largest shareholder in Makemytrip, will see its holding reduce to 26.2%. Sierra Venture's stake will come down from 3.99% to 1.23% after the offering. 

 Other major shareholders like Tiger Global, T Rowe Price and Wasatch Advisors are not selling any shares in this offering. 

 Citigroup, JP Morgan and Deutsche Bank Securities are acting as joint book running managers to the offering. 

 Makemytrip said that it will use the funds to acquire strategic businesses and invest in its technology. The company has made a string of relatively small sized acquisitions. In February, Makemytrip acquired Amsterdam-based Easytobook, which provides online hotel bookings in Europe and North America, for $5 million. In 2012, it acquired two Thailand-based companies, including the Hotel Travel Group for $25 million and in 2011, it bought Singapore-based Luxury Tours & Travels besides picking up minority stakes in two India-based startups MyGuestHouse Accommodations and Ixigo. 

 For the nine-month period ending December 2013, MakeMyTrip reported a 12% increase in total revenues to $194.5 million with net loss widening to $18 million from the year-ago period. 
"
Gur closes quiet on some support,neutral,https://m.economictimes.com/markets/commodities/gur-closes-quiet-on-some-support/articleshow/35210937.cms,m.economictimes.com,Gur closes quiet on some support,"NEW DELHI: The wholesale gur (Jaggery) market settled on its previous closing levels in the national capital on Friday on paucity of stocks amid some buying. Muzaffarnagar and Muradnagar gur markets, however, ended flat in thin trade. 

 Marketmen said negligible arrivals due to rising mercury against dull demand, mainly keep prices unchanged. Following are Friday's rates per quintal: Gur chakku 3,300-3,400, pedi 3,300-3,400, dhayya 3,500-3,600 and shakkar 3,600-3,700. 

 Muzaffarnagar: Rasket 2,600-2,650, chakku 2,750-3,100, khurpa 2,900-2,950 and Ladoo 3,000-3,125. 

 Muradnagar: Pedi 2,950-3,000 and dhayya 3,050-3,100. 

 

 
"
Gur closes steady on low demand,neutral,https://m.economictimes.com/markets/commodities/gur-closes-steady-on-low-demand/articleshow/49299828.cms,m.economictimes.com,Gur closes steady on low demand,"NEW DELHI: Quiet conditions prevailed at the wholesale gur (Jaggery) market in the national capital today in restricted activity on scattered demand.
 
 
Muzaffarnagar and Muradnagar gur markets also displayed a steady trend.
 
 
Marketmen said negligible arrivals against scattered demand mainly kept gur prices at last levels.
 
 
Following are today's rates (in Rs per quintal):
 
 
Gur chakku Rs 2,900-3,000, pedi Rs 3,100-3,200, dhayya Rs 3,300-3,400 and shakkar Rs 3,200-3,300.
 
 
Muzaffarnagar: Rasket Rs 2,800-2,850, chakku Rs 2,600-2,750, khurpa Rs N.T. and Ladoo Rs NT.
 
 
Muradnagar: Pedi Rs 2,800-2,850 and dhayya Rs 2,900. 
"
Gur closes steady on thin trade,neutral,https://m.economictimes.com/markets/commodities/gur-closes-steady-on-thin-trade/articleshow/35114026.cms,m.economictimes.com,Gur closes steady on thin trade,"NEW DELHI: The wholesale gur (Jaggery) prices continued to rule steady in the national capital today in the absence of any worthwhile buying activity. Muzaffarnagar and Muradnagar gur markets also displayed a steady trend. 

 Marketmen said absence of demand due to rising mercury amid adequate stocks position kept gur prices at last levels. Following are today's rates per quintal: Gur chakku 3,200-3,300, pedi 3,300-3,350, dhayya 3,500-3,600 and shakkar 3,500-3,600. 

 Muzaffarnagar: Rasket 2,600-2,650, chakku 2,750-3,100, khurpa 2,900-2,950 and Ladoo 2,950-3,050. Muradnagar: Pedi 2,950-3,000 and dhayya 3,050-3,100. 

 
"
Gur remains flat in tight movements,neutral,https://m.economictimes.com/markets/commodities/gur-remains-flat-in-tight-movements/articleshow/45503582.cms,m.economictimes.com,Gur remains flat in tight movements," 	NEW DELHI: There was not much activity at the wholesale jaggery market today with prices moving in a tight range in the absence of buying support and settled around previous levels.  	Marketmen said sufficient stocks against lack of buying support kept gur prices at last levels.  	Following are today's rates (in Rs per quintal): Gur chakku Rs 2,500-2,600, pedi Rs 2,450-2,550, dhayya Rs 2,600-2,700 and shakkar Rs 2,700-2,800.  	Muzaffarnagar: Rasket Rs 2,200-2,250, chakku Rs 2,250-2,450, khurpa Rs 2,125-2,200 and Ladoo Rs 2,375-2,525.  	Muradnagar: Pedi Rs 2,100-2,150 and dhayya Rs 2,150-2,200. "
Popularising G-Secs among retail investors,neutral,https://m.economictimes.com/popularising-g-secs-among-retail-investors/articleshow/34401337.cms,m.economictimes.com,Popularising G-Secs among retail investors,"
	By: P S Reddy

The budget lays out the government borrowing programme in a financial year. But hardly anyone knows the process of borrowing and where the money comes from. World over it is an institutional market with players like banks, pension funds, insurance companies and MFs who participate both in primary and secondary markets. The RBI Working Group Report on enhancing liquidity in government securities devoted a chapter on ‘Retail Participation in G-sec Market’ but has not suggested solutions beyond the existing G-Sec functional framework.


	To begin with, poor retail participation is due to poor awareness. The existing infrastructure for G-Secs including participants such as bank treasury departments and primary dealers, are concentrated in Mumbai. Second, liquidity in the secondary market in G-Sec is conspicuous by its absence. The trading platforms of BSE and NSE for G-Secs have reported nil volume mostly due to poor retail holding. Third hurdle is the complex procedures to transfer securities from a SGL account to demat and vice-versa. Even between depositories interoperability for G-Secs is not permitted.


	The first step in this direction is to issue tax-free bonds which are hitherto issued by PSUs such as REC, PFC and NTPC as government bonds through the branch network of banks, and pass on the proceeds to PSUs. It will increase the liability of GoI. The liability does not stick to the government as the principle and the interest will be serviced by respective PSUs.


	As the banks get commission for distributing these bonds, they will be glad to sell to their customers. In the year 2012-13, Rs 18,000 crore bonds were issued, of which Rs 14,700 crore is through the public issue. In 2013-14, permission to issue tax-free bonds worth Rs 53,000 crore was received of which only Rs  32,000 crore was raised till December, 2013. 
	
	 

	 


	Every year in the Finance Act, the government can make a provision for issuing tax-free bonds on behalf of PSUs. But the government/RBI must issue bonds when the PSU wants them without getting stuck in bureaucracy. The cost of the issue will be borne by the PSU. The difference is that it will be called Government of India Bond and it will be sold through the branch network.


	This process will popularises  G-Secs amongst the public at no additional cost to the government. Although there are ninety-plus G-Secs outstanding, the most active ones are the top five securities with a tenure of ten years which accounts for 80-90per cent of the total G-Sec turnover. About 55per cent of the outstanding G-Secs are held by banks as a part of statutory liquidity ratio (SLR) for mandatory compliance irrespective of the return on the securities.


	While RBI concurs that the SLR is required to be reduced over a period for optimum utilisation of resources it is better if a return-reward scheme is devised for availing lower SLR by the banks. RBI may permit banks to sell a part of their SLR securities holding (say 5per cent) to retail investors through their branch network with an offer to buy back from the customers any time during the bond tenure.


	Banks have to display in their branches bid and ask prices on a daily basis much the same way the FD rates are displayed. With this policy framework in place, commercial banks which desire to earn higher returns than what the G-Secs are offering will undertake marketing of G-Secs to its customers.

	 The scheduled commercial banks together hold `20 lakh crore G-Sec as at the end of March, 2013. If RBI permits even a 5per cent of the outstanding amount for offloading to retail investors, it will be `1 lakh crore. To monitor the distribution of G-Secs banks have to open a demat pool account of G-Secs and transfer G-Secs to the demat accounts of customers as and when the transaction takes place. The depositories can furnish MIS to RBI about the SLR securities divested to retail investors.


	The depository for G-Secs is run by RBI which maintains records at ‘nominee’ level as against ‘beneficial owner’ level maintained in CDSL/NSDL. As a result, the RBI will have only the aggregate number of securities of each participant such as a bank or a primary dealer who in turn will have the record of the individual beneficiary owner.


	The depositories have respective CSGL accounts with RBI and the transfer between one beneficial owner in one depository to another beneficial owner in another depository cannot happen without change in CSGL accounts maintained with RBI. As many investors in the secondary market experienced superior infrastructure with a transparent accounting process, they are not able to accept the transfer mechanism in existence for G-Secs. RBI may discard the SGL/CSGL system and ask the banks to hold and transact in G-Secs through CDSL/NSDL. With these three measures which are all doable, the RBI must give it a try.
	
	
		The writer is MD & CEO, CDSL. Views expressed are personal.
	


"
ZEE announces closure of share buyback programme,neutral,https://economictimes.indiatimes.com/markets/stocks/news/zee-announces-closure-of-share-buyback-programme/articleshow/12384022.cms,economictimes.indiatimes.com,ZEE announces closure of share buyback programme,"
  NEW DELHI: Zee Entertainment Enterprises (ZEE) on Friday said it has bought back over 1.93 crore equity shares for Rs 231.93 crore as part of its buyback programme that commenced last year.
  
  ""Under the buyback, the company has bought back 19,372,853 equity shares at an aggregate amount of Rs 231.93 crore, equivalent to 33.13 per cent of the maximum buyback size of Rs 700 crore,"" Zee said in a filing to the BSE.
  
  The buyback, which commenced on July 27, 2011, stand closed at the close of market hours today, it added.
  
  ZEE's shares closed up by 1.15 per cent at Rs 127.50 apiece on the BSE.
 "
ZEE Q2 net at Rs 216.3 cr,neutral,https://m.economictimes.com/markets/stocks/earnings/zee-q2-net-at-rs-216-3-cr/articleshow/6830439.cms,m.economictimes.com,ZEE Q2 net at Rs 216.3 cr,"
  NEW DELHI: Media conglomerate Zee Entertainment Enterprises (ZEE) on Thursday posted a consolidated net profit of Rs 216.3 crore for the quarter ended September 30, 2010.
  
  This is against a consolidated net profit of Rs 111 crore for the same period last year, ZEE said in a statement.
  
  Total revenue stood at Rs 711.57 crore for Q2 FY'11 as against Rs 540.5 crore registered in the same quarter last fiscal.
  
  The numbers include financials of Taj TV, regional general entertainment channel business acquired from Zee News, 9X business and ETC Network (which were merged earlier this year) and therefore the numbers are not comparable, it said.
  
  While advertising revenues stood at Rs 412.2 crore, subscription revenues stood at Rs 273.7 crore for the quarter ended September 30, 2010.
  
  Subscription revenues from domestic DTH business (Dish TV) stood at Rs 78.7 crore during the reported quarter, it said.
  
  ""The Indian media industry continues to witness buoyant growth across platforms. While advertising spends continue to rise in India, the bigger driver of positive change is the wholehearted adoption of digital distribution technology,"" ZEE chairman Subhash Chandra said.
 "
Wonderla Holidays IPO subscribed 42% on Day 1,neutral,https://m.economictimes.com/markets/ipos/fpos/wonderla-holidays-ipo-subscribed-42-on-day-1/articleshow/34058328.cms,m.economictimes.com,Wonderla Holidays IPO subscribed 42% on Day 1,"NEW DELHI: The initial public offer of amusement park operator Wonderla Holidays was subscribed 42 per cent on the first day of the issue. 

 The Rs 180-crore IPO received bids for 51,17,000 share against 1,23,25,000 shares on offer, data available on the NSE till 1700 hrs showed. 

 Besides, the qualified institutional buyers (QIBs) category was subscribed 0.64 times, while non institutional investors portion was subscribed 0.21 times and retail segment saw 0.28 times subscription, as per the NSE data. 

 The Bangalore-based firm entered the primary market offering 1.45 crore equity shares (including anchor portion of 2,175,000 equity shares) of face value of Rs 10 each in a price band of Rs 115-125. 

 At the upper end of the band, the IPO could fetch about Rs 181 crore, while at the lower end, the proceeds would be to the tune of Rs 167 crore. 

 The offer, the first in the current financial year, will close on April 23. 

 Wonderla Holidays has raised about Rs 27 crore from anchor investors. 

 Funds from the issue will be used to set up an amusement park in Hyderabad, the company's third after Bangalore and Kochi, and for general corporate purposes. 

 Wonderla is promoted by Arun Kochouseph Chittilappilly and Kochouseph Chittilappilly, who founded V-Guard Industries. 

 The promoters hold a 95.48 per cent stake in the company and the remaining 4.52 per cent is with employees of the firm and group companies. 

 Wonderla commissioned its first amusement park in Kochi in 2000 and the second in Bangalore in 2005. 

 Edelweiss Financial Services Limited and ICICI Securities Limited are the book running lead managers to the issue. 
"
WNS appoints Ronald Gillette as Chief Operating Officer,neutral,https://m.economictimes.com/wns-appoints-ronald-gillette-as-chief-operating-officer/articleshow/25998401.cms,m.economictimes.com,WNS appoints Ronald Gillette as Chief Operating Officer,"NEW DELHI: BPO major WNS today said it has appointed Ronald Gillette as its Chief Operating Officer. 

 In this newly created role, Gillette will report to WNS Group CEO Keshav R Murugesh and will have direct responsibility for sales, operations and capability creation, WNS said in a statement. 

 Gillette will relocate from Paris to Mumbai for this strategic position, it added. 

 ""We are pleased to welcome Gillette to the WNS team, and believe his unique combination of capability and experience will be a tremendous asset to the company,"" Murugesh said. 

 He will help drive continuous improvement in core operational areas, he added. 

 Prior to joining WNS, Gillette spent six years with ACS and Xerox in both the US and Europe. 

 He has also worked with Accenture, Deloitte Consulting, Ernst & Young and EDS. 

 
"
Strong deals crucial for Wipro's growth push,neutral,https://economictimes.indiatimes.com/markets/expert-view/wipro-sales-engine-is-getting-stronger-every-quarter-thierry-delaporte/articleshow/93019340.cms,economictimes.indiatimes.com,Wipro sales engine is getting stronger every quarter: Thierry Delaporte,HOLAXD
Ten key takeaways from Wipro Q1 results,neutral,https://m.economictimes.com/markets/stocks/earnings/ten-key-takeaways-from-wipro-q1-results/articleshow/48195746.cms,m.economictimes.com,Ten key takeaways from Wipro Q1 results,"BENGALURU: Here are 10 takeaways from the first quarter results of Wipro: 

 
Revenue: Wipro barely managed to meet its own revenue guidance, posting a 1.1% sequential increase in revenues. CEO TK Kurien conceded that the performance was disappointing and said that the results were “not great,” blaming the underperformance on a tough quarter from its energy vertical that took out $200 million from its top-line this quarter. The weak Q1 numbers will now make it nearly impossible for Wipro to post double-digit year-on-year revenue growth this year. 

 
Guidance: Wipro’s guidance of 1.5-3.5% sequential growth in revenue for Q2 indicates a much improved performance ahead, but it still won’t be good enough to make up for the deficit from Q1. The road to consistently strong revenue growth for Wipro looks like a tough one for now and will put even more pressure on Kurien, given that Wipro recently created a COO position to free him up from daily operations and focus only on future strategy and vision. 

 
Hikes for top performers: Wipro HR head Saurabh Govil said that top performers across the company have been rewarded with a 10-15% average hike, with one out of every four Wipro employee receiving a double-digit hike. The wage hikes dragged down the margins for this quarter, and Wipro said the impact of wage hikes will be felt in the next quarter too. Wipro also handed out promotions to about 10,000 junior-level employees. 

 
Hiring and utilisation: Wipro ended the quarter with a total headcount of 161,789, with a gross headcount addition of 3572. Around 12,517 sales and support staff left the company during the quarter -- higher than last quarter’s figure of 11,629. Utilisation inched up by 140 basis points to 81.9% from the last quarter. 

 
Client additions:  Wipro added 36 new customers during the quarter, but the number of $100-million customers dropped by one. The company added two clients in its $75-million customer bucket. Overall, the company was hit hard because of the energy vertical, where most of its top customers cut back on spending due to falling oil prices. Wipro, however, said that things had stabilised in the energy vertical and it was well-poised for growth in the near term. 

 
Verticals: As mentioned earlier, energy proved to be a drag during -- other than E&U, even healthcare faced a tough quarter, while telecom continued to decline as well. 

 
Margins: Margins dropped 120 basis points from last quarter to 21%, hurt mainly by the wage hikes and pricing pressure in the traditional outsourcing business. 

 
Investments in startups: Wipro Ventures made two startup investments during the quarter -- artificial intelligence startup Vicarious and early-stage big data startup Talena. San Francisco-based Vicarious is developing the next-generation of Artificial Intelligence algorithms and solutions that aims to digitally replicate the part of the human brain which controls vision, body and language to enable computers achieve human-level intelligence. What's particularly noteworthy though is that the startup is backed by a long list of notable investors that includes Mark Zuckerberg, Elon Musk, Jeff Bezos, Peter Thiel, Vinod Khosla, Ashton Kutcher, Dustin Moskovitz, Aaron Levie, Sam Altman, Formation 8 and Swiss automation giant ABB. It has raised around $70 million funding until now. 

 
Geographies: Europe proved to be the biggest drag during the quarter, registering a decline in revenues by 11% on a year-on-year basis and by 1.9% on a sequential basis. India and Middle East saw a significant pickup with a 20% y-o-y growth, while the Americas clocked an 8.6% growth in sales. 

 
Holmes and Wipro Digital: CEO TK Kurien said Wipro was making considerable progress on both its artificial-intelligence platform Holmes and its digital business. The investment in Vicarious was part of a broader strategy to boost and add to Holmes’s existing capabilities, Kurien told ET. Wipro Digital, which bought a design firm called Designit earlier in July, won important deals from Allied Irish Bank and the Lawn Tennis Association of the UK. 

 
"
Whirlpool may head to around 450-475: Devang Visaria,neutral,https://m.economictimes.com/markets/stocks/recos/whirpool-may-head-to-around-450-475-devang-visaria/articleshow/6699794.cms,m.economictimes.com,Whirpool may head to around 450-475: Devang Visaria,"
  Devang Visaria, Chief Strategist, devangvisaria.com, in a chat with ET Now talks about Whirpool.
   
  
  What is your view on Whirlpool?
   
  Whirlpool was on a very smart parabolic rise 3-4 months back and since then it has been just consolidating in a rising kind of small trading channel. Going ahead, I would expect a breakout on the upside. This breakout level is placed at 335 and it is a similar chart to VIP Industries before it moved from 400 to 600. So if you are an aggressive trader, this is the stock for you possibly with a deeper stop loss closer to 290. 
  
  We would look for a first target of 400 and would not be surprised if that was also to be taken out and possibly the stock heads to around 450-475 with a two or three month kind of horizon.
   
 "
VRL Logistics IPO grey market premium at 38%,neutral,https://m.economictimes.com/markets/ipos/fpos/vrl-logistics-ipo-grey-market-premium-at-38/articleshow/46931207.cms,m.economictimes.com,VRL Logistics IPO grey market premium at 38%,"MUMBAI: The demand for the initial public offering of VRL Logistics is slowing picking up. In the grey market, the issue is valued at 38 per cent premium or Rs 78 to the high end of price band, say ET Now sources. 

 Till 2 p.m.; the issue was subscribed 0.27 times as per the NSE website. The valuations are attractive as compared to listed peers and the issue is likely to sail through comfortably, say marketmen. 

 The issue ends on April 17, 2015. 

 VRL specialises in surface logistics and parcel delivery service. It owns and operates the largest fleet of commercial vehicles and has transportation network in 28 States. 

 The company has issued shares to anchor investors such as ICICI Prudential, DSP Blackrock, Birla Sunlife, L&T MF, Sundaram MF, ADIA and East Spring at higher end of the price band at Rs 205/share. 

 The proceeds from the IPO will be utilised to purchase of goods transportation vehicles and repayment of certain borrowings. 

 Brokerages have ??advised investors to ‘Subscribe’ to VRL Logistics IPO. 

 According to IIFL report, at the upper end of Rs195-205 price range, the stock is valued at 14.7x FY16E EPS of Rs 13.9 whereas peers such as Gati and Transport Corporation of India trade in the range of 18x-25x. 

 “We note that apart from plain vanilla surface logistics, these peers also provide niche services like express delivery, ecommerce delivery and supply chain management and therefore trade at higher multiples,” the report said. 

 “Nevertheless, with the improving macroeconomic environment, contribution of freight transportation via road is poised to increase and VRL with its largest fleet size, superior track record, strong brand name, diverse client base, and vast management experience is all set to benefit from the opportunities provide by the sector,” it added. 
"
